Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,Annotation,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/4a6c6d661017db565b8c4f2be951e531 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer! It is so fast and easy to use. I especially like the touch screen feature. ,positive ,TouchAction ,WorkTasks ,ScreenSize ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/38df50ec4338f75a556b8d4921c8e8f6 ,positive ,TouchAction ,ScreenSize ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/82798d47ab95dfa709f953a3c77512f4 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It^s so fast and sleek. I especially love the touch screen feature. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/a79050d750fd32543f73c16d3e60faa9 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/ca00c98e5c8cbefb0c8bc59474d61567 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It^s so sleek and fast. I especially love the touch screen feature. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/c8eae0848a68638b31d470fd551e7d01 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/992758a30298c3b4c5d8b668c4b43a7d ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer! It is so fast and easy to use. I especially like the touch screen feature. ,negative ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/e6fbfab8732c8c49d218de31e82d51c7 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/5b13b850da5502c6dec0e669932a857b ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer! It is so fast and easy to use. I especially like the touch screen feature. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/fe712e84c27fd1e204e00a2581ce69ee ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/9a19f648dbbf4976c2b1487c3d87a14f ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",Love my new Chromebook! It is so easy to use and I love the touch screen. ,positive ,UseAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/ee10029d9650e31ba511bd72c5fd204d ,positive ,UseAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/b14e0e28ddc459abb95fa8d5f58af4c7 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","I like this computer a lot! I was able to upgrade the memory from 8 GB to 16 GB, and the speed increase was noticeable. The display is great for work, gaming, and general use. I also love the fingerprint reader! ",positive ,UnlockAction ,WorkTasks ,Biometrics ,UnlockingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/7a27bd18a572b591c0a0acf7371c6cfd ,positive ,UnlockAction ,Biometrics ,UnlockingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/79d95b436328c338a6ee1d8638b269b3 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,positive ,PurchaseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4345b29bd2fbeccce5766c4bdfc396fc ,positive ,PurchaseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/e67852bcda88272e5f41007aadbfacea ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",Love it!! Really love my new M3 MacBook Pro! I upgraded from a 2018 M3 MacBook Air and the speed and features are amazing! ,positive ,UpgradeAction ,WorkTasks ,Speed ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/fe287b3321d0f1dfe6f24242b60ac523 ,positive ,UpgradeAction ,Speed ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/897fb040163d28e25a5561861daa686a ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new Samsung Chromebook 2 . I use it for work and personal use. ,positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/09c4ac149b396da593917525933d49c7 ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/3abc0f906b33fcf3860800396dec22aa ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","I love my new Chromebook! It is so easy to use and I am able to do everything I need to do on it. The touch screen is great for browsing the internet and using apps. I would definitely recommend this device to anyone looking for a lightweight, yet powerful computer. ",positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/159d82bbe5ddc24198447c632078c930 ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/e00f6d21abd340ec2733ead5113cee1a ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","It has great design, battery life and has everything that a regular user will need. It can be used for business purposes or as a college laptop. ",negative ,UseAction ,WorkTasks ,LaptopModel ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/15a024272d7c38c88e3b37618a14f63c ,positive ,UseAction ,LaptopModel ,UsingAbility ,Student ,College ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/92bf44755ba6f992d7c49d5c276bcf46 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer. It was easy to set up and I am able to do everything I need to do. ,positive ,UseAction ,WorkTasks ,LaptopModel ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/17a3995abbff76c06a3fcb78abb76024 ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/bbfa1927a4e8ebbe5054d27afd75fdcd ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new chromebook. I have not used it a lot but I do like it so far. The only thing that I don^t like about it is the keyboard. It^s not that big and I have to type really fast to keep up with what I am typing. ,positive ,UseAction ,WorkTasks ,Keyboard ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/290c9402be8ca4e7757c8029bf76f8ea ,positive ,UseAction ,Keyboard ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/023e00e2ff738480624fbbb2841b5bae ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I like this Chromebook overall. It is hard not to have a light up keyboard though. It does what it needs to do and is very lightweight which I love! Camera is not great quality so I use an external camera. ,negative ,UseAction ,MediaObject ,Camera ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/32ce71da9b0d98a90dba07dc9f86d4ba ,negative ,UseAction ,Camera ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/a666d904874c96bbbef503ce9f45ad39 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,positive ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/34a80ab01f9182f243f5651cc8108cb4 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/31c5ce2fdefaf5b6405384ddeac0e2e6 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","I like my new HP computer, the screen is nice and the touch screen feature is great. ",positive ,UseAction ,WorkTasks ,ScreenQuality ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3784bd98c40c7ff5ca61d2671c4df045 ,positive ,UseAction ,ScreenQuality ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/43b5f33244ce0912bb9044119192dcdc ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I like this computer and it does what I need it to do. ,positive ,UseAction ,WorkTasks ,LaptopModel ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3c06957d7c77d7dc11c84c122c130c3b ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/97409ca9b997f5a1f44d5b58664b300a ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3dc856f0491823ce67163bc2727e2c2f ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/5edcdd127d207ef2ccfefee08b39409c ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and easy to use. I especially like the touch screen feature. ,positive ,UseAction ,WorkTasks ,TouchScreen ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3e352cc08e3d65e79e2ad18332a50a86 ,positive ,UseAction ,TouchScreen ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/b3cf158fbd6e156707294d25fb6e1d4b ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and reliable. I especially like the ease of use and the sleek design. ,positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3eadc90e6fe2183f33df98c21bc92be4 ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/81d26a0a787714e3fa576b6e419c5074 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I like the ease of use and the fact that I can go back to a tablet mode when needed. ,positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3f527cab2cbb2dfefdfcd24602950c8e ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/1c32898bc9444a0d87e7251fd8846620 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,positive ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/405f3640ddc6e650b8a761017dfb6fe2 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/31009c36041acabe8c534044a7526cf2 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,positive ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4251fbd3383768d0afea704610de2617 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/7e7e270f228bb556ddcbf573c5aead1d ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and the screen is amazing! ,positive ,UseAction ,WorkTasks ,Speed ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/45288dd58f79b265fe9b86d650004b27 ,positive ,UseAction ,Speed ,UsingAbility ,Person ,Universal ,worktasks ,both
http://linked.aub.edu.lb/actionrec/Review/d2c31bc35e5b055560670a3b8c5d4979 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I like the fact that I can use it as a tablet. ,positive ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4f6e2cc4b3aab1ce701e7363e407d3e0 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/4d3740387d3a3426fb2eaa4242767cd7 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I have been very happy with my new HP all in one computer. I like the large screen and easy to use touch screen.  The picture is also great and has all the latest and greatest technology.  It came very quickly and I love how it connects easily. ,positive ,UseAction ,WorkTasks ,TouchScreen ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4fa48da432a57cdb575a07f7188ede35 ,positive ,UseAction ,TouchScreen ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/1205fbd42dbc0cb53fc113084c7a6099 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying all the features. ,positive ,UseAction ,WorkTasks ,Applications ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/52b1a6655a4fe6d63597c6debb1e351e ,positive ,UseAction ,Applications ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/d9c15d00810da6e00d6f36a13b7f29df ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new laptop! It^s so light and easy to carry around. The screen is very clear and the battery life is great. I use it for work and personal reasons and it does everything I need it to do. ,positive ,UseAction ,WorkTasks ,LaptopModel ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/551f462792d6a2bd16d9b652a6db75c6 ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/69bd77706d6b3b4e9668642bf05a5771 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","I love my new Samsung Chromebook 4! It is so easy to use and I am able to do everything I need to do. The touch screen is great for browsing the internet and checking emails. I would definitely recommend this device to anyone looking for a lightweight, yet powerful computer. ",positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/5d12f4210df8a3532e580e733e1997f7 ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/ef44712438152260ecca7e085dce4cf2 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I am so glad I bought this. I have used several laptops and the HP was by far the best.  It has everything I need and the touch screen is great. ,positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/66a933c2692363ac0646b95e3188a23c ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,worktasks ,both
http://linked.aub.edu.lb/actionrec/Review/4e0e5d8859ee69047c74e6ba1bf60a3c ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","I like this computer, I have used it for work and school and I have not had any issues with it. The screen is great for work and the keyboard is good. I would recommend this computer. ",positive ,UseAction ,WorkTasks ,Keyboard ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/68c3f9a11acf28ef5939ae4b59a81072 ,positive ,UseAction ,Keyboard ,UsingAbility ,Student ,School ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/078cf3c044cd666959099770154bc3c2 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,positive ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/6b5472c4de0429f6cc44f31e574acce0 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/deb8e11e8045f113eb4cfc5d527fe57e ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","It^s good and lightweight, and it^s very portable. It has a good battery life, and the touchscreen is nice. I would recommend this product. ",positive ,UseAction ,BatteryLife ,BatteryLife ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/6df9eeda97ac795a7bd4c99976bac7da ,positive ,UseAction ,BatteryLife ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/3f91c7a338816ac8621fb3a68845b7c0 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ","I am very happy with this computer. It has everything I need and then some. I am using it for work and it works great. The only thing I would say is that it is a little pricey, but it is a good buy. ",negative ,UseAction ,WorkTasks ,LaptopModel ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/71378eddc7e7cfa3cd14245f4cf3c6c5 ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,worktasks ,both
http://linked.aub.edu.lb/actionrec/Review/1d7fb3e672ab5703d09cfd6781eb808e ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer! It was easy to set up and I am enjoying using it. ,positive ,UseAction ,WorkTasks ,LaptopModel ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/74e5b2a1dd16e5b1caa662b3269e7bdb ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/d47b0d033e95dfe70f78acc956139828 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",Excellent computer and has the features I needed at a great price. ,positive ,UseAction ,WorkTasks ,LaptopModel ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/74ec72fc0cedf53d0112acf09248f942 ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/0e1f1db8b461dcf46d660f30f649093f ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",,positive ,UseAction ,SchoolWork ,LaptopModel ,UsingAbility ,Person ,College ,http://linked.aub.edu.lb/actionrec/Annotation/83674e510d290e97640d799df57f31b5 ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,College ,SchoolWork ,both
http://linked.aub.edu.lb/actionrec/Review/b751abf95bcbd35bff3ff6df92a546cf ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,negative ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/841b6733b20c13ef22d578e0fc987265 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/b751abf95bcbd35bff3ff6df92a546cf ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,negative ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/841b6733b20c13ef22d578e0fc987265 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/b751abf95bcbd35bff3ff6df92a546cf ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,negative ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/841b6733b20c13ef22d578e0fc987265 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/b751abf95bcbd35bff3ff6df92a546cf ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,negative ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/841b6733b20c13ef22d578e0fc987265 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/4575391482e3ef76f57bb5f1877ffef1 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new computer! It was easy to set up and I am able to do all of the things I need to do. ,positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/884f098ca117f296adeefec6198178b2 ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/811f1a2d33fe184c74713c1dd217bf9d ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I really love the Apple products and the speed is awesome! The color is beautiful and the screen is amazing! ,positive ,UseAction ,WorkTasks ,Color ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/8cf158ff824dcbd0bc16a3acd699aac3 ,positive ,UseAction ,Color ,UsingAbility ,Person ,Universal ,color ,both
http://linked.aub.edu.lb/actionrec/Review/feb1b1b8797df7c43b77dc7be2535c06 ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,positive ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/8f70fc08235f4498d8910c43cf7244d1 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/aa15d857b224a2d535adc59406c43eca ,"Lenovo - IdeaPad Flex 3i Chromebook Laptop - 12.2 WUXGA Touchscreen - Intel N100 with 4GB Memory - 64GB eMMC - Abyss Blue"" ",I like the screen size and the touchscreen feature. ,positive ,UseAction ,WorkTasks ,TouchScreen ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/91a91ab872b687cbff07dde74a9c66ac ,positive ,UseAction ,TouchScreen ,UsingAbility ,Person ,Universal ,Laptop ,both
