Review,Review Text,Annotated Text,Description,Action,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/82a0d919fd3b1513e16773481bba9c1a ,love new macbook pro fast enjoying conversion tablet mode,enjoy the conversion to tablet mode ,ability use tablet mode,UseAction ,I love my new MacBook Pro! It is so fast and I am enjoying the conversion to tablet mode. ,The person likes the ability to use this laptop in tablet mode. ,0.6209572553634644,37%
http://linked.aub.edu.lb/actionrec/Review/e7b4b9fe113eb7988629fb01c3ed46c3 ,love new chromebook easy use able get work done quickly price point excellent everything would recommend getting one especially backtoschool deals popping right now,I love my new Chromebook! It is so easy to use and I am able to get work done very quickly! ,using easy use,UseAction ,I love my new Chromebook! It is so easy to use and I am able to get work done very quickly!  The price point is excellent for everything I do and would recommend getting one especially with back-to-school deals that are popping up right now! ,The user likes using this laptop because it is easy to use. ,0.2246120274066925,77%
http://linked.aub.edu.lb/actionrec/Review/2b1d10a65cb69cbb55b8d3c836318e4c ,love new lenovo yoga 9i great laptop amazing features oled display gorgeous keyboard comfortable type on hinge versatile especially love convertible design fact used tablet battery life also impressive lasting hours endthe thing would recommend upgrading ram 16gb least 32gb yoga 9i comes 18cores great ram soldered cannot upgraded,I especially love the convertible design and the fact that it can be used as a tablet. ,use tablet,UseAction ,"I love my new Lenovo Yoga 9i! It is such a great laptop with amazing features. The OLED display is gorgeous, the keyboard is comfortable to type on, and the hinge is so versatile. I especially love the convertible design and the fact that it can be used as a tablet. The battery life is also impressive, lasting for hours on end.The only thing I would recommend is upgrading the RAM from 16GB to at least 32GB. The Yoga 9i comes with 18-cores, which is great, but the RAM is soldered in and cannot be upgraded. ",The person likes to use this laptop as a tablet ,0.3866836428642273,61%
http://linked.aub.edu.lb/actionrec/Review/f6fcf1c39347e46fcdc55e5bf5240d15 ,love oled screen battery life however kept crashing kicking google chrome times since cant handle process use for usbc stopped working couldnt connect monitor probably buy one fix hardware issue,enjoy the conversion to tablet mode ,using tablet mode,UseAction ,I love the OLed screen and the battery life. However it kept crashing on me and kicking me off Google chrome at times since it can^t handle or process what I use it for. My USB-C stopped working and I couldn^t connect to my monitor. I will probably buy one once they fix all of the hardware issue. ,The person enjoys using this laptop in tablet mode ,0.23336003720760345,76%
http://linked.aub.edu.lb/actionrec/Review/447e38c439e29ded89a6499720d6a95d ,love new macbook pro fast easy use especially like touch screen feature,I especially like the touch screen feature ,heshe use touch screen,UseAction ,I love my new MacBook Pro! It is so fast and easy to use. I especially like the touch screen feature. ,The person likes that he/she can use this laptop with a touch screen ,0.33621758222579956,66%
http://linked.aub.edu.lb/actionrec/Review/592e44f14709a9614f022f949e7c4869 ,wonderful chromebook tablet included keyboard makes perfect productivity runs android apps without lot hiccups snappy performance great battery life display,enjoy the conversion to tablet mode ,using tablet mode,UseAction ,This is a wonderful Chromebook Tablet. The included keyboard makes it perfect for productivity. Runs Android apps without a lot of hiccups. Snappy performance. Great battery life and display. ,The person enjoys using this laptop in tablet mode ,0.503081202507019,49%
http://linked.aub.edu.lb/actionrec/Review/6db441241d961c61d79cb242fc7b0685 ,love new chromebook easy use able everything need do touch screen great scrolling adjust size resolution needed highly recommend,The touch screen is great for scrolling and I can adjust the size and resolution as needed. ,use touch screen,UseAction ,I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling and I can adjust the size and resolution as needed. I highly recommend! ,The user likes to use the touch screen of this laptop ,0.4779077172279358,52%
http://linked.aub.edu.lb/actionrec/Review/d7cf813c6d86fc507689d75a4ea4e25e ,love new laptop its light weight screen amazing,It^s so light weight and the screen is amazing! ,lightweight ,UseAction ,I love my new laptop! It^s so light weight and the screen is amazing! ,The person likes the lightweight of this laptop. ,0.318853497505188,68%
http://linked.aub.edu.lb/actionrec/Review/4ad6833563e36120834aa3ce8a3fd618 ,love laptop college student use school work gaming personal stuff battery life great screen clear con found far bit heavy expected 15 inch screen,I use it for school work ,use school work,UseAction ,"I love this laptop. I am a college student and I use it for school work, gaming, and personal stuff. The battery life is great and the screen is very clear. The only con I have found so far is that it is a bit heavy, but that is expected from a 15 inch screen. ",The student likes to use this laptop for school work ,0.1610521376132965,83%
http://linked.aub.edu.lb/actionrec/Review/102781a201a646949f268340c1d46e83 ,love new chromebook use go projects powerpoint college video love purchase also perfect flip tablet mode,I can use it to go over projects on Powerpoint for college ,use work powerpoint projects,UseAction ,I love my new Chromebook and can use it to go over projects on Powerpoint for college or on video. Love this purchase and is also perfect to just flip up in tablet mode ,The student likes to use this laptop to work on their PowerPoint projects. ,0.4077988862991333,59%
http://linked.aub.edu.lb/actionrec/Review/5bc70969014d05df5252ddedc00be0d2 ,love new ipad teacher use school work personal things easy use love size,I am a teacher and use it for school work ,tablet school work,UseAction ,I love my new iPad! I am a teacher and use it for school work and personal things. It is so easy to use and I love the size. ,The Teacher likes this tablet for school work. ,0.6077815294265747,39%
http://linked.aub.edu.lb/actionrec/Review/46ff52e243bb8812831d2582c48ab051 ,love new samsung galaxy book2 pro 360 light easy carry around me oled screen gorgeous pen perfect taking notes drawing battery life amazing lasting day without worry charging keyboard trackpad comfortable use making work breeze multitasking capabilities also impressive allowing everything need one fell swoop thing wish included webcam overall amazing device,making work a breeze ,easy use ,WorkAction ,"I love my new Samsung Galaxy Book2 Pro 360! It is so light and easy to carry around with me. The OLED screen is gorgeous, and the pen is perfect for taking notes or drawing. The battery life is amazing, lasting all day without having to worry about charging. The keyboard and trackpad are both very comfortable to use, making work a breeze. The multitasking capabilities are also impressive, allowing me to do everything I need to do in one fell swoop. The only thing I wish was included was a webcam, but overall this is an amazing device! ",The user likes how easy it is to use this laptop. ,0.17373380064964294,82%
http://linked.aub.edu.lb/actionrec/Review/2f91eb579bc6f26df4d44b78d9207f58 ,love new dell fast reliable screen great quality,The screen is great quality ,quality screen,ViewAction ,I love my new Dell. It is fast and reliable. The screen is great quality. ,The person likes the quality of the screen ,0.6037843227386475,39%
http://linked.aub.edu.lb/actionrec/Review/79312d788bc72ace3065c75a46e384d3 ,love new macbook pro fast screen gorgeous especially love touchscreen feature 1010 would recommend,the screen is gorgeous. ,screen quality ,ViewAction ,I love my new MacBook Pro! It is so fast and the screen is gorgeous. I especially love the touchscreen feature. 10/10 would recommend. ,The person likes the screen quality of this laptop. ,0.36350446939468384,63%
http://linked.aub.edu.lb/actionrec/Review/c8d027cb2f3b9fcc77336f9f85ca1a08 ,love new laptop its fast screen great,the screen is great! ,screen,ViewAction ,I love my new laptop! It^s fast and the screen is great! ,The person likes the screen of this laptop ,0.3689855635166168,63%
http://linked.aub.edu.lb/actionrec/Review/4c40f4a01268facbfe44862e408e3500 ,love new dell laptop its sleek lightweight screen gorgeous battery life great love touchscreen feature 1010 would recommend,The screen is gorgeous. ,screen quality,ViewAction ,I love my new Dell laptop! It^s so sleek and lightweight. The screen is gorgeous. The battery life is great. I love the touchscreen feature. 10/10 would recommend. ,The person likes the screen quality of this laptop ,0.31112998723983765,68%
http://linked.aub.edu.lb/actionrec/Review/2dca0c76e2fb8bba1f4944a6d9b1394a ,love new laptop its light weight easy carry around use work its perfect need,I use it for work ,use work,UseAction ,I love my new laptop! It^s so light weight and easy to carry around. I use it for work and it^s perfect for what I need. ,The person likes to use this laptop for work. ,0.2529476284980774,74%
http://linked.aub.edu.lb/actionrec/Review/35cd64ffb89bdbef83dbd9774a672e09 ,glad bought this use work works great battery life good love touch screen,I use it for work ,use work,UseAction ,I am so glad I bought this. I use it for work and it works great. The battery life is good. I love the touch screen. ,The person likes to use this laptop for work. ,0.27650517225265503,72%
http://linked.aub.edu.lb/actionrec/Review/16a805cb84b173757c4cbae8a60561ca ,love new chromebook teacher perfect needs use work personal projects school screen amazing keyboard comfortable type on battery life also great,I use it for work ,use work,UseAction ,"I love my new Chromebook! I am a teacher and this is perfect for all of my needs. I use it for work, personal projects, and for school. The screen is amazing and the keyboard is very comfortable to type on. The battery life is also great. ",The user likes to use this laptop for work. ,0.27966177463531494,72%
http://linked.aub.edu.lb/actionrec/Review/4cb92a6765b3fd1cf20f34bc4d5210ac ,love new samsung galaxy book2 pro 360 light weight easy carry around oled screen amazing use work handles everything need do,I use it for work ,use work,UseAction ,I love my new Samsung Galaxy Book2 Pro 360. It is so light weight and easy to carry around. The OLED screen is amazing. I use it for work and it handles everything I need it to do. ,The person likes to use this laptop for work ,0.14543531835079193,85%
http://linked.aub.edu.lb/actionrec/Review/c34d2ef06730a9c1a240abce1baaab95 ,love new macbook pro its fast sleek use work its perfect everything need do screen gorgeous keyboard comfortable type on highly recommend it,I use it for work ,use work,UseAction ,I love my new MacBook Pro! It^s so fast and sleek. I use it for work and it^s perfect for everything I need to do. The screen is gorgeous and the keyboard is comfortable to type on. I highly recommend it! ,The user likes to use this laptop for work. ,0.14257590472698212,85%
http://linked.aub.edu.lb/actionrec/Review/1e1f28340c72485e4f9a704dc1e2d657 ,love new chromebook fast easy use use work personal reasons works great both,I use it for work and personal reasons ,use personal well professional uses,WorkAction ,I love my new chromebook! It is fast and easy to use. I use it for work and personal reasons and it works great for both. ,The user likes to use the laptop for personal as well as professional uses ,0.42200395464897156,57%
http://linked.aub.edu.lb/actionrec/Review/5b51aef3a2a27bf6e980c76f10859d0a ,love new macbook pro fast reliable use work handles everything need do screen gorgeous keyboard comfortable type on,I use it for work ,work,WorkAction ,"I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is gorgeous, and the keyboard is comfortable to type on. ",The person uses this laptop to work. ,0.23468437790870667,76%
http://linked.aub.edu.lb/actionrec/Review/cb7b18c60ed0d544ba71ad39c150d84f ,computer exactly needed business fast reliable,It is fast and reliable. ,speed reliability,WorkAction ,This computer was exactly what I needed for my business. It is fast and reliable. ,The person likes the speed and reliability of this laptop ,0.3968327045440674,60%
http://linked.aub.edu.lb/actionrec/Review/097478f30b7ba728c2e4e4e0f681b344 ,love new macbook pro fast enjoying features,I am enjoying all the features ,many features,WorkAction ,I love my new MacBook Pro! It is so fast and I am enjoying all the features. ,The person likes that this laptop has many features ,0.09551456570625305,90%
http://linked.aub.edu.lb/actionrec/Review/2e3fff55168ee59ab4a38fcaedf82982 ,love new samsung galaxy book2 pro 360 easy use features need battery life great screen beautiful,I love my new Samsung Galaxy Book2 Pro 360! ,,WorkAction ,"I love my new Samsung Galaxy Book2 Pro 360! It is so easy to use and has all the features I need. The battery life is great, and the screen is beautiful. ",The user loves this laptop ,0.031963132321834564,96%
http://linked.aub.edu.lb/actionrec/Review/955d22f496c7bd92b918c25d858960f9 ,good buy quality good touch screen works well 1010 would recommend,the touch screen works very well. ,touchscreen works well,WorkAction ,This was a good buy. The quality is very good and the touch screen works very well. 10/10 would recommend. ,The person likes that the touchscreen of this laptop works well ,0.6639835238456726,33%
http://linked.aub.edu.lb/actionrec/Review/00acb80647c3be8bbf5f464ba015a78e ,love new chromebook easy use able everything need do touch screen great scrolling websites keyboard responsive,The keyboard is very responsive ,keyboard responsive,WorkAction ,I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling through websites and the keyboard is very responsive. ,The person likes that the keyboard of this laptop is very responsive ,0.4625393748283386,53%
http://linked.aub.edu.lb/actionrec/Review/45f9f64f48179c8ce4cf0e4ea88753bd ,really liking convertibility laptop great working school projects,It is great for working on my school projects. ,use working school projects,WorkAction ,I am really liking the convertibility of this laptop. It is great for working on my school projects. ,The user likes to use this laptop for working on their school projects ,0.5312135219573975,46%
http://linked.aub.edu.lb/actionrec/Review/323631d5cc2acb29c969c4eb6cbe2c23 ,love it fast loading need want model children younger still use school work,does all what I need and want ,used school work,WorkAction ,Love it!! Fast loading! Does all what I need and want!! I had this model when my children were younger and they still use it for school work! ,The user likes that this laptop can be used for school work. ,0.5364460945129395,46%
http://linked.aub.edu.lb/actionrec/Review/c6cb6f660f5628f7048cf771f52e0216 ,love new macbook pro fast screen amazing especially like folds back tablet mode easy portability 1010 would recommend,It is so fast and the screen is amazing ,fast computer,WorkAction ,I love my new MacBook Pro! It is so fast and the screen is amazing! I especially like how it folds back into tablet mode for easy portability. 10/10 would recommend! ,The user likes how fast the computer is ,0.387644499540329,61%
http://linked.aub.edu.lb/actionrec/Review/be64701ebe3f985ee887f241878bd69e ,really like fact touch screen ease use also like size,I also like the size. ,size ,WorkAction ,I really like the fact that it has a touch screen and the ease of use. I also like the size. ,The person likes the size of the laptop. ,0.3411511480808258,65%
http://linked.aub.edu.lb/actionrec/Review/dd93ea830bb1df4f531c2eb0d0ec9918 ,gift wife works home loves it,This was a gift for my wife who works from home. ,good working home,WorkAction ,This was a gift for my wife who works from home. She loves it! ,The person likes that this laptop is good for working from home ,0.5457401275634766,45%
http://linked.aub.edu.lb/actionrec/Review/808e280fd1b9d9ec3d16ba5e3aeba91e ,love new macbook pro fast love color,I love the color. ,color,WorkAction ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/c7a4c3b017c9e9bd102cc0c132e88ddd ,love new macbook pro fast reliable use work handles everything need do screen beautiful keyboard comfortable type on would definitely recommend device anyone looking highquality experience,I use it for work ,use work,WorkAction ,"I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful, and the keyboard is comfortable to type on. I would definitely recommend this device to anyone looking for a high-quality experience. ",The person likes to use this laptop for work. ,0.2681393325328827,73%
http://linked.aub.edu.lb/actionrec/Review/861eec751a384c500e2dffe09f9c1c77 ,love new macbook pro fast enjoying different apps come it screen amazing love color,I love my new MacBook Pro! It is so fast ,fast work with,WorkAction ,I love my new MacBook Pro! It is so fast and I am enjoying all the different apps that come with it. The screen is amazing and I love the color. ,The person likes that this laptop is fast to work with. ,0.13366469740867615,86%
http://linked.aub.edu.lb/actionrec/Review/d852a392997e657f4123dd95ba175da3 ,love new macbook pro fast love color,I love the color. ,color,WorkAction ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/167afe74448b0bdddcd92078d0b30796 ,love new macbook pro fast sleek,I love my new MacBook Pro! ,,WorkAction ,I love my new MacBook Pro! It is so fast and sleek! ,The person likes this laptop. ,0.04932981729507446,95%
http://linked.aub.edu.lb/actionrec/Review/572b21fb135c058694f769312345cdce ,love new macbook pro fast love color,I love the color ,color,WorkAction ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/3bc03db27afd6ef86e53191b79099ee5 ,love new macbook pro color amazing,The color is amazing! ,color,WorkAction ,I love my new MacBook Pro. The color is amazing! ,The person likes the color of this laptop ,0.4567754864692688,54%
http://linked.aub.edu.lb/actionrec/Review/9ab1a686095cbba8dc3916bcbfa46334 ,love new samsung chromebook 4 360 easy use everything need work personal use,It has everything I need for work ,used work,WorkAction ,I love my new Samsung Chromebook 4 360! It is so easy to use and has everything I need for work and personal use. ,The person likes that this laptop can be used for work ,0.214390367269516,78%
http://linked.aub.edu.lb/actionrec/Review/f99e72239925d7e11b2b2a16cc9ceb44 ,love new dell fast screen amazing,I love my new Dell! It is so fast and the screen is amazing! ,speed screen,WorkAction ,I love my new Dell! It is so fast and the screen is amazing! ,The person likes the speed and screen of this laptop ,0.530960738658905,46%
http://linked.aub.edu.lb/actionrec/Review/547e5001e8a1a8de810c266128541ad5 ,love new macbook pro fast sleek love touch screen feature makes everything easy convenient,I love the touch screen feature ,touchscreen feature work it,WorkAction ,I love my new MacBook Pro! It is so fast and sleek. I love the touch screen feature. It makes everything easy and convenient. ,The person likes that this laptop has a touchscreen feature to work with it. ,0.5587418079376221,44%
http://linked.aub.edu.lb/actionrec/Review/943f0e1a8e134616255cf474fb5306fb ,love new macbook pro fast love color,I love the color. ,color,WorkAction ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/6b8959f6754f59b6bce49ad93c0c2e9b ,like laptop works great however really disappointed quality case seems lenovo trying save money case using cheaper plastic laptop nice would recommend it,I like this laptop and it works great ,,WorkAction ,"I like this laptop and it works great, however I was really disappointed in the quality of the case. It seems to me that Lenovo was trying to save money on the case by using a cheaper plastic. The laptop itself is very nice and I would recommend it. ",The person likes this laptop ,0.1066640242934227,89%
http://linked.aub.edu.lb/actionrec/Review/0af0b91e3c8216e0cd4645bdea0b8b04 ,computer good purchase able work school projects screen clear keyboard easy type on,I am able to work on school projects. ,used working school projects,WorkAction ,This computer is a good purchase. I am able to work on school projects. The screen is clear and the keyboard is easy to type on. ,The person likes that this laptop can be used for working on school projects ,0.4018676280975342,59%
http://linked.aub.edu.lb/actionrec/Review/f60ea5109c6d9be185e724b2ecf8e847 ,love new dell easy use able work it,I am able to do all of my work on it ,heshe work,WorkAction ,I love my new Dell. It is so easy to use and I am able to do all of my work on it. ,The person likes that he/she can do all their work on this laptop ,0.0677306205034256,93%
http://linked.aub.edu.lb/actionrec/Review/c271afbec61955cf289351cc8fac87df ,great product oled screen good love color keyboard nice runs fast,I like the keyboard ,keyboard,WorkAction ,Its a great product and the OLED screen is very good. I love the color. The keyboard is nice. It runs fast. ,The person likes the keyboard of this laptop ,0.6277735233306885,37%
http://linked.aub.edu.lb/actionrec/Review/b22adc17692c91c2822152ff61e29b1f ,love new macbook pro fast reliable use work handles everything need do screen beautiful keyboard comfortable type on would definitely recommend device anyone looking highquality experience,I use it for work ,use work,WorkAction ,I love my new MacBook Pro. It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful and the keyboard is comfortable to type on. I would definitely recommend this device to anyone looking for a high-quality experience. ,The person likes to use this laptop for work. ,0.2681393325328827,73%
http://linked.aub.edu.lb/actionrec/Review/53a0b7eeb40070e725d49020d95305ac ,love new chromebook use work personal reasons easy use touch screen great browsing,I use it for work ,using work,WorkAction ,I love my new Chromebook! I use it for work and personal reasons. It is very easy to use and the touch screen is great for browsing. ,The user likes using this laptop for work. ,0.2255047708749771,77%
http://linked.aub.edu.lb/actionrec/Review/b4042085c750ad0efff610e44be83829 ,absolutely love product works perfect design colors stunning really best purchased one would definitely recommend,I absolutely love this product ,,u ,"I absolutely love this product, It works perfect, The design and colors are stunning!  It really is the best.  I have purchased more than one.  And would definitely recommend. ",The person likes this laptop ,0.13946257531642914,86%
http://linked.aub.edu.lb/actionrec/Review/8dabad3f144087533b1d4446948f4ae6 ,love laptop able upgrade 32gb ram 512gb ssd fast reliable,I was able to upgrade it to 32gb of ram and 512gb of ssd. ,heshe upgrade ram ssd,UpgradeAction ,I love this laptop. I was able to upgrade it to 32gb of ram and 512gb of ssd. It is fast and reliable. ,The user likes that he/she can upgrade the RAM and SSD of this laptop ,0.550184428691864,44%
http://linked.aub.edu.lb/actionrec/Review/66b3c51fb59d689cb143ee2cf4d2c391 ,pleased purchase great computer needs,I am very pleased with my purchase. ,computer thing worktasks,pu ,I am very pleased with my purchase. It is a great computer for my needs. ,The customer likes their computer. Thing: WorkTasks ,0.4380642771720886,56%
http://linked.aub.edu.lb/actionrec/Review/5f91088ea0c93ebb03b15b0c3d6b2a8e ,love new computer easy set enjoying features,I love my new computer! ,,u ,I love my new computer! It was easy to set up and I am enjoying all the features. ,The person likes this laptop. ,0.02990139275789261,97%
http://linked.aub.edu.lb/actionrec/Review/d36333828955e9b82cf6482a796f0996 ,love computer looking new computer found one online everything looking for,I love this computer. ,,u ,I love this computer. I was looking for a new computer and found this one online. It is everything I was looking for. ,The user loves this laptop ,0.07688266038894653,92%
http://linked.aub.edu.lb/actionrec/Review/ea7f9c7f039fc8e970f85b79920470f3 ,like product its good size needs,I like this product ,computer,u ,"I like this product, it^s a good size for my needs. ",The person likes this computer ,0.2642093896865845,73%
http://linked.aub.edu.lb/actionrec/Review/fcdb46b3fa33a25afb893c6d6a27b28c ,five star way highly recommend best buy computer needs great experience last purchase,I highly recommend Best Buy for all my computer needs. ,store everyone,re ,Five Star All The Way I highly recommend Best Buy for all my computer needs. I had a great experience with my last purchase. ,The customer recommends this store to everyone ,0.32618457078933716,67%
http://linked.aub.edu.lb/actionrec/Review/4ab576385fc014d7bcb735a0a1a75be1 ,love new macbook pro fast love color,I love the color. ,color,u ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/9ab9f207c61003f1928ac618b720cdb6 ,love new macbook pro fast love color,I love the color. ,color,u ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/4cd5da47fb6c07db1db5aa1f2c2a74e7 ,love new computer college student use school work gaming general browsing screen great quality comes software screen adjustments black levels brightness,general browsing. ,browse internet,BrowseAction ,"I love my new computer! I am a college student and I use it for school work, gaming, and general browsing. The screen is great quality, and it comes with software for screen adjustments (black levels, brightness). ",The person likes to browse the internet on this laptop ,0.2949942648410797,70%
http://linked.aub.edu.lb/actionrec/Review/b5fd0a90b1b0785adc99652cff61940b ,love new yoga light weight easy carry around college student computer perfect needs touch screen great ease use love thin would recommend computer anyone,I love my new Yoga! It is so light weight and easy to carry around. ,lightweight easy carry around,CarryAction ,I love my new Yoga! It is so light weight and easy to carry around. I am a college student and this computer has been perfect for all of my needs. The touch screen is great for the ease of use and I love that it is so thin. I would recommend this computer to anyone. ,The person likes how lightweight and easy to carry around this laptop is ,0.46860653162002563,53%
http://linked.aub.edu.lb/actionrec/Review/ee30998a91fd66abed5ea8e379dfdeb7 ,glad purchased laptop light weight easy carry around screen clear battery life great love fact used tablet laptop 10 10 recommend,I am so glad I purchased this laptop! ,ease carrying around,CarryAction ,I am so glad I purchased this laptop! It is so light weight and easy to carry around. The screen is very clear and the battery life is great. I love the fact that it can be used as a tablet or laptop. 10 out of 10 recommend! ,The user likes the ease of carrying around this laptop ,0.19120967388153076,80%
http://linked.aub.edu.lb/actionrec/Review/804082f7b3f079ab1faebfceb8808334 ,like ease use size laptop its heavy carry around its easy work on pleased it,It^s not too heavy to carry around ,lightweight carry around,CarryAction ,I like the ease of use and the size of this laptop. It^s not too heavy to carry around and it^s very easy to work on. I am very pleased with it. ,The person likes that this laptop is lightweight to carry around ,0.5271821618080139,47%
http://linked.aub.edu.lb/actionrec/Review/fc05fda6d28a3e410e440f34dcaa5502 ,its good runs smooth portable one m3 pro dont see ddr5 ram would upgrade comes,It^s good and runs smooth and is very portable ,portable,CarryAction ,It^s good and runs smooth and is very portable but it only has one m3 pro i dont see a ddr5 ram so i would have to upgrade it when it comes out ,The person likes that this laptop is very portable ,0.32451796531677246,67%
http://linked.aub.edu.lb/actionrec/Review/33e922547dc4b0afaec9a884ccf43325 ,second time purchased product best like change background image dont wait forever colors vivid sound quality amazing its great product,I like that I can change the background to any image ,heshe change background image,ChangeAction ,This is the second time I have purchased this product and it is the best.  I like that I can change the background to any image and I don^t have to wait forever. The colors are vivid. The sound quality is amazing. It^s a great product. ,The person likes that he/she can change the background of this laptop to any image. ,0.3549485504627228,64%
http://linked.aub.edu.lb/actionrec/Review/a6d726bce21946ae51ceb30490b3a4cd ,love new chromebook easy use able everything need it battery life great touch screen responsive,The battery life is great ,long battery life ,ChargeAction ,I love my new Chromebook! It is so easy to use and I am able to do everything I need to do on it. The battery life is great and the touch screen is very responsive. ,The person likes the long battery life of this laptop. ,0.4340938627719879,56%
http://linked.aub.edu.lb/actionrec/Review/1bdc43c7676b51dd70b31bcf704af607 ,love new samsung galaxy book2 pro 360 easy use features need battery life great screen beautiful,The battery life is great ,good battery life,ChargeAction ,"I love my new Samsung Galaxy Book2 Pro 360! It is so easy to use and has all the features I need. The battery life is great, and the screen is beautiful. ",The person likes that this laptop has good battery life. ,0.6128467917442322,38%
http://linked.aub.edu.lb/actionrec/Review/3b088d4a8e8365c0a09a8f21c37f235c ,love it easy set up quick search speed size perfect traveling chromebooks battery life exceptional,This chromebooks battery life is exceptional. ,long battery life,ChargeAction ,"I love it! It was easy to set up, very quick search speed and the size is perfect for traveling. This chromebooks battery life is exceptional. ",The person likes that this laptop has long battery life ,0.5558133721351624,44%
http://linked.aub.edu.lb/actionrec/Review/d51404c35bff8bb858ff7a40f891bf93 ,love new samsung 4k one desktop touch screen makes using applications sharing presentations class much easier safer student athletes desktop connected 65 inch television classroom better viewing experience,I have the desktop connected to a 65 inch television in the classroom for a better viewing experience. ,connected 65inch television better viewing,ConnectAction ,I love my new Samsung 4k all in one desktop. The touch screen makes using my applications and sharing presentations with the class much easier and safer for our student athletes. I have the desktop connected to a 65 inch television in the classroom for a better viewing experience. ,The user likes that this laptop can be connected to a 65-inch television for better viewing ,0.5166678428649902,48%
http://linked.aub.edu.lb/actionrec/Review/d867d985664404e37d9be21c4a936e0c ,love new laptop fast easy use graphic designer laptop everything need create beautiful images,I am a graphic designer ,graphic designer,DesignAction ,I love my new laptop! It is so fast and easy to use. I am a graphic designer and this laptop has everything I need to create beautiful images. ,The user is a graphic designer ,0.38278982043266296,61%
http://linked.aub.edu.lb/actionrec/Review/95fb5514ac708ee761589ba26ba41cb0 ,love new chromebook easy use able everything need it touch screen great browsing internet battery life amazing,I am able to do everything I need to do on it ,heshe able everything,DoAction ,I love my new Chromebook! It is so easy to use and I am able to do everything I need to do on it. The touch screen is great for browsing the internet and the battery life is amazing. ,The person likes that he/she is able to do everything with this laptop ,0.13750579953193665,86%
http://linked.aub.edu.lb/actionrec/Review/1e28eb295d6ea5eac9bfb605907dc555 ,love new chromebook easy use able everything need it touch screen great scrolling websites battery life amazing,I am able to do everything I need to do on it. ,heshe able everything,DoAction ,I love my new Chromebook! It is so easy to use and I am able to do everything I need to do on it. The touch screen is great for scrolling through websites and the battery life is amazing. ,The person likes that he/she is able to do everything with this laptop ,0.11650075018405914,88%
http://linked.aub.edu.lb/actionrec/Review/75d09b35603fab176904b00e0ebe0233 ,love new samsung chromebook 2 easy use able everything need do,I am able to do everything I need to do. ,able everything,DoAction ,I love my new Samsung Chromebook 2. It is so easy to use and I am able to do everything I need to do. ,The user is able to do everything with this laptop ,0.2629378139972687,73%
http://linked.aub.edu.lb/actionrec/Review/b1943e1dae1a7b066b22cddc7abbb3c2 ,love new chromebook easy use able everything need do touch screen great scrolling websites keyboard responsive,I am able to do everything I need to do. ,heshe everything,DoAction ,I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling through websites and the keyboard is very responsive. ,The person likes that he/she can do everything with this laptop ,0.11954302340745926,88%
http://linked.aub.edu.lb/actionrec/Review/8dd2c22b2915ca3f7544fde57d0718f0 ,love new samsung chromebook 4 easy use able everything need it battery life great touch screen responsive would definitely recommend device anyone looking reliable userfriendly computer,I am able to do everything I need to do on it ,heshe able everything,DoAction ,I love my new Samsung Chromebook 4! It is so easy to use and I am able to do everything I need to do on it. The battery life is great and the touch screen is very responsive. I would definitely recommend this device to anyone looking for a reliable and user-friendly computer. ,The person likes that he/she is able to do everything on this laptop ,0.130562886595726,86%
http://linked.aub.edu.lb/actionrec/Review/4a46215b4ff815ec4e55041e673b709a ,love new chromebook easy use able things need do touch screen great love fact tablet well,I am able to do all of the things I need to do. ,heshe able things,DoAction ,I love my new Chromebook! It is so easy to use and I am able to do all of the things I need to do. The touch screen is great and I love the fact that it is a tablet as well. ,The person likes that he/she is able to do all of the things with this laptop ,0.1338408887386322,86%
